贝儿多爸爸泡芙工房	面包甜点	14	4.5	682	8.8	8.8	8.8	淞沪路8号百联又一城B1楼新世纪食品城9号铺	2003/6/15
米莱港式餐厅	粤菜	56	3.5	27	7.8	7.7	7.8	政旦东路2号	2003/6/16
COSTACOFFEE	咖啡厅	33	4	252	8.2	8.1	7.9	邯郸路600号万达商业广场B1楼B-0号铺	2003/6/17
红辣椒麻辣烫	小吃快餐	16	3.5	38	7.6	7.1	7.3	国顺路126号	2003/6/18
CoCo都可茶饮	面包甜点	10	3	28	7.1	7	7.1	三门路497号	2003/6/19
席永记苏州汤包馆	小吃快餐	16	3.5	121	7.7	7.2	7.1	国权路102号	2003/6/20
三星麻辣烫	小吃快餐	18	3.5	405	7.2	6.1	6	政肃路60号	2003/6/21
清真精品牛肉面	小吃快餐	12	3.5	7	7.4	7.2	7.3	政通路315号	2003/6/22
麻辣捞烫	小吃快餐	22	3.5	38	6.9	6.8	6.9	政通路	2003/6/23
减餐FoodMinus	其他	28	4	8	8	7.2	7.3	国权后路23号	2003/6/24
辛元潮汕牛肉火锅	火锅	100	5	833	9.1	9.1	9.1	政旦东路36号3楼	2003/6/25
徽仔爆鱼王	小吃快餐	27	3.5	19	7.4	7	7.2	政法路	2003/6/26
懒人面吧	小吃快餐	34	4.5	101	8.7	8.4	9.1	政民路174号	2003/6/27
半山小馆	台湾菜	98	4.5	3117	8.5	8.8	8.4	大学路32-40号	2003/6/28
何以笙芥末	日本菜	51	4.5	248	9	8.4	8.9	政民路490号	2003/6/29
新鼎旺牛奶棚	面包甜点	23	3.5	270	7.1	7	6.6	政民路215号	2003/6/30
美可食	面包甜点	44	3	13	6.7	6.7	6.8	邯郸路600号万达商业广场食品一店1楼	2003/7/1
川妹子饭店	川菜	31	3.5	66	6.8	6.3	6.6	运光路1号	2003/7/2
澳门制造	粤菜	71	5	2291	9.3	9.3	9.3	吉浦路329号	2003/7/3
重庆77牛肉面	川菜	21	3.5	24	7.2	7	7	政本路173号	2003/7/4
玛丽莲甜品	面包甜点	24	5	189	9.1	8.9	9	黄兴路1737号九隆坊1楼113室	2003/7/5
长白山韩国烧烤店	韩国料理	81	4.5	2461	8.1	7.6	8	国定路346号2楼	2003/7/6
崇明人家	本帮江浙菜	69	3	49	6.9	6.5	6.5	国权北路9号	2003/7/7
锅殿	本帮江浙菜	77	5	133	9	8.8	8.6	淞沪路77号万达广场B1楼城中城B-17号商铺	2003/7/8
动力鸡车	小吃快餐	17	3.5	87	6.9	6.9	7	四平路1902号	2003/7/9
原力现场音乐酒吧BingHouse	其他	63	3.5	78	7.7	7.7	7.7	国权东路186号三楼	2003/7/10
好想你	小吃快餐	39	4	83	8	7.7	7.9	国权路6号	2003/7/11
复旦大学五六教食堂	小吃快餐	7	3	25	6.7	6.5	6.6	邯郸路220号复旦大学南区一条街内	2003/7/12
Wagas沃歌斯	西餐	73	3.5	321	7.7	8.2	7.3	大学路67号	2003/7/13
榴莲王	面包甜点	80	4	43	7.8	7.6	7.8	政通路64号	2003/7/14
顺和斋清真牛羊肉馆	火锅	46	4	34	7.9	7.3	7.6	市光路23号	2003/7/15
豫申园城隍庙小吃	小吃快餐	18	3	26	6.8	6.5	6.6	大学路	2003/7/16
食其家	日本菜	26	4	337	8.2	8.3	8.1	国定路333号三号湾广场1楼	2003/7/17
尚座金宴大酒店	本帮江浙菜	440	4.5	376	8.5	9.2	8.5	国定东路269号	2003/7/18
苏小西	其他	32	4.5	157	8.6	8.4	9	大学路56号201	2003/7/19
杨国福麻辣烫	小吃快餐	27	5	276	9	8.9	8.8	国权路300号	2003/7/20
耶里夏丽新疆餐厅	新疆菜	84	5	22078	9.3	9.2	9.2	政通路218号4楼	2003/7/21
好山海鲜&烧烤自助餐	自助餐	227	5	9250	9	9.2	9.1	黄兴路1800号东方蓝海国际广场三号楼B1层	2003/7/22
易锅汤捞	小吃快餐	25	4.5	20	8.2	8.2	8.2	国权北路1446号	2003/7/23
福建沙县小吃	小吃快餐	9	3	666	6	4.6	5.3	国权北路25号	2003/7/24
小聚生活-巫山烤全鱼	小吃快餐	16	4	72	7.9	7.7	7.7	国顺路127号	2003/7/25
黄山菜饭	小吃快餐	14	3.5	29	7.7	7.3	7.6	黑山路225号	2003/7/26
五芳斋	小吃快餐	10	3.5	29	7.7	7.5	7.3	邯郸路600号万达商业广场第一食品2楼	2003/7/27
M-3&PUPPY PUB	咖啡厅	56	5	503	9	9.1	9.1	五角场大学路136号601室A区	2003/7/28
牛奶棚	面包甜点	18	4	93	8.1	7.8	7.7	三门路662号	2003/7/29
钨节路海南鸡饭	东南亚菜	34	3	88	6.9	6.8	6.6	茅台路179号金虹桥国际中心商场LG1008室	2003/7/30
海底捞火锅店	火锅	119	5	5322	9.1	9.1	9.3	邯郸路585号苏宁电器5楼	2003/7/31
雨树湾	东南亚菜	142	5	6933	9.1	9.2	9.2	淞沪路303号(创智天地三期)2楼	2003/8/1
山城一锅	火锅	109	5	2433	9	9.1	9	政通路189号特力时尚汇1楼	2003/8/2
上海财经大学第一食堂	本帮江浙菜	7	4	130	7.5	6.7	6.9	国定路777号上海财经大学内	2003/8/3
卢克斯西餐酒吧	西餐	401	5	144	8.9	9.2	9.1	宁城路68号	2003/8/4
老土灶	本帮江浙菜	44	3.5	321	7.5	7.3	7.5	国定东路273号汇创国际2号楼104室	2003/8/5
大将面道	小吃快餐	24	4	26	8	7.5	8	松花江路2628号102室	2003/8/6
贵族皇仕牛排	西餐	64	4.5	336	8.4	8.8	8.7	国和路709号	2003/8/7
Caffebene	咖啡厅	48	4	1575	8	8.6	8	邯郸路399号	2003/8/8
不空unravel	其他	73	5	92	9.3	9.4	9.4	大学路33号二楼202室	2003/8/9
玖合主题餐厅酒吧	日本菜	252	3.5	81	6.8	7.2	7.4	国定东路249号	2003/8/10
台湾荷叶饭	小吃快餐	17	3.5	15	7.3	7.1	7.3	国宾路	2003/8/11
圆百爱	面包甜点	12	3.5	560	7.1	6.8	6.8	邯郸路600号万达广场第一食品商店1楼	2003/8/12
缘聚湘菜馆	湘菜	65	4	232	8	7.5	7.9	国济路16号	2003/8/13
豪大大台湾大鸡排	小吃快餐	15	3.5	65	7.1	6.9	7.1	三门路694号	2003/8/14
味禾辣	火锅	98	5	185	9.1	9.2	9.2	国定路506号天云坊10栋	2003/8/15
西府堡肉夹馍	小吃快餐	8	4.5	186	8.4	8.1	8.1	国济路16号	2003/8/16
娘家韩国料理	韩国料理	59	4	1100	8.1	7.5	7.8	政民路360号	2003/8/17
动力鸡车	小吃快餐	15	3.5	46	7.4	7.1	7.4	国权路342号	2003/8/18
蓉李记成都名小吃	小吃快餐	29	4.5	1653	8.6	8.6	8.4	五角场淞沪路77号万达广场B1楼B-16号	2003/8/19
景亨宴	本帮江浙菜	98	5	257	9	8.9	9	安波路533号1号楼2楼	2003/8/20
冠鱼蛋小屋	小吃快餐	12	3.5	48	7.6	7.3	7.4	凇沪路8号百联又一城商场B1楼55号商铺	2003/8/21
粥吧	小吃快餐	10	3	80	6.5	6.3	6.4	国年路280号	2003/8/22
和合茶园	素菜	83	5	681	8.9	9.2	9.2	上海杨浦区关山路77号（国权路国顺路间）	2003/8/23
查理布朗咖啡	咖啡厅	56	4.5	770	8.3	8.8	8.7	国庠路54号	2003/8/24
玛苏餐厅	西餐	117	4.5	736	8.9	9.1	9.1	赤峰路184号	2003/8/25
食粥坊	小吃快餐	15	3.5	19	7.2	6.8	6.8	邯郸路39-7号	2003/8/26
左妈蜀食	小吃快餐	21	4	146	7.8	7.5	7.6	三门路501号乐购商场1楼	2003/8/27
老北京羊蝎子火锅	火锅	101	4.5	2692	8.8	7.5	7.7	国济路30号2楼	2003/8/28
常桂食坊	小吃快餐	26	3.5	60	7.4	7.3	7.4	国和路61-2号	2003/8/29
辛尚一锅	川菜	27	3.5	69	7.3	7	7.3	国济路28号2楼易品美食天地	2003/8/30
食粥坊	小吃快餐	15	3.5	107	7.2	6.4	6.8	黑山南路66号	2003/8/31
新园餐厅	小吃快餐	7	3.5	46	6.9	6.8	6.9	国定路777号上海财经大学内	2003/9/1
釜山火炉	韩国料理	81	5	2710	9.1	8.8	9.1	邯郸路397号	2003/9/2
晨光烧饼	东北菜	4	3.5	9	7.4	7	7.1	政化路351号	2003/9/3
味之道	川菜	40	3.5	49	7.4	7.2	7.4	邯郸路399号红街食坊A-2	2003/9/4
超级鸡车	小吃快餐	16	3	76	7.3	6.8	6.5	政通路135号-13	2003/9/5
海客乐有机食品连锁专卖店	小吃快餐	73	3.5	34	7.2	7.2	7.4	大学路58-66号www.haikele.com	2003/9/6
满记甜品	面包甜点	34	4	672	8	7.5	7.6	上海市杨浦区四平路2500号东方商厦二层B19-F02-1-018商铺	2003/9/7
三晋春秋	其他	67	4.5	449	8.5	8.4	8.4	安波路497号2楼	2003/9/8
CandyLab糖果研究室	面包甜点	38	4.5	145	8.5	8.4	8.3	凇沪路8号百联又一城B1楼57号	2003/9/9
奢香味	川菜	53	3.5	24	7.4	6.9	7.2	国和路498号	2003/9/10
嘻嘛香	小吃快餐	44	4.5	872	8.7	8.5	8.8	政通路132-4号	2003/9/11
爱情麻辣烫	小吃快餐	12	3.5	27	7	6.6	6.7	国顺路90号	2003/9/12
神拉面	日本菜	52	4.5	261	8.5	8.9	9	政民路485号6 2楼	2003/9/13
摩提工房	面包甜点	10	3.5	429	7.1	6.5	6.6	淞沪路8号百联又一城B1楼新世纪食品城10号铺	2003/9/14
川妹子餐厅	川菜	33	3.5	10	7.3	6.8	7.2	国权北路7号	2003/9/15
NEOBAR	其他	46	4.5	67	8.4	8.1	8.6	国定路333号三号湾广场内	2003/9/16
正圆烩面	小吃快餐	14	4	80	8.1	7.5	8	政民路382号	2003/9/17
宜芝多	面包甜点	26	4	2758	7.6	6.9	6.6	邯郸路600号万达商业广场第一食品1楼	2003/9/18
福大碗牛肉面	小吃快餐	12	3	16	6.6	6.5	6.5	政和路895号	2003/9/19
湘竹食园	湘菜	47	4	28	7.7	7.6	7.7	政通路16号	2003/9/20
老四川麻辣烫	小吃快餐	17	3.5	17	7.7	7.6	7.5	国定路346号	2003/9/21
周大师的聚味厨房	其他	300	3.5	8	6.9	6.9	6.9	大学路103号701室	2003/9/22
巴蛮子格格面-重庆小面	小吃快餐	17	4	257	8.1	7.9	7.7	政民路300号	2003/9/23
马大姐农家小院	海鲜	65	4	49	8.4	8.2	8.1	国权路115号	2003/9/24
青境坊	小吃快餐	45	4	51	8	7.9	8.3	淞沪路316号创智天地5号楼EMC楼下	2003/9/25
FunCoffee	咖啡厅	28	3	18	6.6	6.9	6.6	淞沪路8号百联又一城购物中心8楼	2003/9/26
小猪猪	其他	83	4.5	6079	8.2	8.5	8.9	政通路189号特丽时尚汇4楼	2003/9/27
月上海棠江鲜馆	本帮江浙菜	168	3.5	89	7.4	7.6	7.2	四平路2168号	2003/9/28
CoCo都可茶饮	面包甜点	10	4	311	7.8	7.4	7.5	淞沪路8号百联又一城B1楼新世纪食品城3号铺	2003/9/29
一只鱼	火锅	64	4	4139	8.1	8	8	邯郸路600号万达广场第一食品商店4楼	2003/9/30
金时代顺风大酒店	本帮江浙菜	107	5	2851	9	8.5	8.4	四平路2500号东方商厦5楼	2003/10/1
超级奶爸	面包甜点	10	3.5	7	7.4	7.3	7.4	邯郸路70号	2003/10/2
牛奶棚	面包甜点	13	4	21	7.8	7.6	7.6	邯郸路88号	2003/10/3
OrderUp	其他	59	5	82	9	9.1	9	政民路198号	2003/10/4
复旦北门黑暗料理	小吃快餐	9	3.5	48	7.5	6.1	7.1	武东路57号	2003/10/5
串趣	小吃快餐	28	3	118	6.9	7	7	邯郸路585号苏宁电器B1楼	2003/10/6
真好味	小吃快餐	12	4.5	55	8.8	7.5	8.3	政通路305弄1号	2003/10/7
哈根达斯	面包甜点	72	3.5	550	7.7	7.5	7.4	淞沪路8号百联又一城1楼35号铺	2003/10/8
阿康烧烤	烧烤	45	4.5	165	8.7	8.5	8.7	武东路40号	2003/10/9
WooKong悟空寿司	日本菜	136	5	82	9.1	9.2	9.2	星汇广场国安路758弄45-46号	2003/10/10
风声水起大酒店中餐厅	本帮江浙菜	108	3.5	304	7	7.2	6.9	国权路39号风声水起大酒店3楼	2003/10/11
绝味鸭脖	小吃快餐	14	4	28	7.6	7.5	7.5	国定路600弄22号	2003/10/12
浙西名菜府	本帮江浙菜	75	4	35	7.9	7.7	7.6	盘山路7号	2003/10/13
好多签串串	川菜	71	4.5	1817	8.3	8.6	8.7	政通路189号特力时尚汇4楼11号-A	2003/10/14
乡间老厨	湘菜	53	4	957	7.6	6.7	6.9	政民路510号	2003/10/15
三和亭	日本菜	38	3.5	23	6.8	6.5	6.7	邯郸路549号	2003/10/16
鱼羊老镇之崇明味道	本帮江浙菜	92	4.5	89	8.9	8.9	8.8	关山路347号	2003/10/17
麦当劳	小吃快餐	25	3.5	57	7.4	7.5	7.2	国定路333号三号湾	2003/10/18
自家乌冬	日本菜	44	3	61	6.4	6.8	6.5	淞沪路77号万达商业广场B1楼19-220-1号铺	2003/10/19
顺角轩侗湘演绎餐厅	海鲜	80	3.5	750	7.4	7.5	7.5	黄兴路1616号百安居内	2003/10/20
塞尚.3D时尚火锅	火锅	119	4.5	371	8.5	9.1	9	关山路107号	2003/10/21
养生粥坊	小吃快餐	17	3.5	34	7.2	6.9	7	政通路131-2号	2003/10/22
快乐柠檬	面包甜点	11	3.5	55	7.3	7.1	7.1	国定路大学路路口	2003/10/23
逸琦DIY蛋糕咖啡甜品坊	面包甜点	198	3.5	15	7.5	7.6	7.2	大学路185号301室	2003/10/24
正豪大大鸡排	小吃快餐	17	3.5	249	7.3	7.1	7.1	政通路132号（近国济路）	2003/10/25
喜达烤鱼	川菜	30	3.5	239	7	7	7.1	长海路437号	2003/10/26
东方饺子坊	东北菜	42	3.5	12	7	7	6.4	国济路28号	2003/10/27
泰康汤包馆	小吃快餐	25	3.5	516	7.2	6.5	6.4	邯郸路600号第一食品二楼	2003/10/28
爱上你的茶	面包甜点	14	5	207	9	9.1	9.1	政通路189号1楼	2003/10/29
重庆鸡公煲	川菜	29	3.5	78	7	6.2	6.5	国权路207号	2003/10/30
财大豪生大堂吧	面包甜点	32	3.5	27	6.9	7	6.8	武东路188号上海财大豪生大酒店1楼	2003/10/31
绝味鸭脖	小吃快餐	24	4	146	7.8	7.4	7.2	国济路20-3	2003/11/1
康巴藏餐-高原原生态餐厅	火锅	86	4.5	1281	8.4	9	9	国济路9号	2003/11/2
咕的咕的韩国炭烤肉店	韩国料理	78	5	3918	9.1	8.8	9.1	国定路600弄16-1号	2003/11/3
川香缘时尚水煮鱼	川菜	25	3.5	37	7	7.1	7.1	政通路189号万达广场特力时尚汇2楼	2003/11/4
牛市健康大饼油条	小吃快餐	16	4	65	7.8	8.3	7.8	国定路428号	2003/11/5
星巴克	咖啡厅	41	4	92	8.5	8.4	8.2	国权路73号	2003/11/6
张妈妈秘制排骨米饭	小吃快餐	21	3	47	6.6	6.8	7	国权北路17号	2003/11/7
家有好面	小吃快餐	34	3.5	1564	7.3	6.9	6.7	邯郸路600号万达广场食品一店1楼	2003/11/8
上海大饭堂	本帮江浙菜	76	4.5	875	8.4	8.5	8	国权东路198号2楼东方蓝海国际广场	2003/11/9
金华名煲庄	本帮江浙菜	58	3.5	85	6.7	6.5	6.7	国定东路27号	2003/11/10
胡子炒饭	小吃快餐	6	3.5	29	6.8	6.2	6.5	邯郸路220号复旦大学南区涂鸦街内	2003/11/11
香米屋	其他	19	3.5	26	7.2	6.9	7	邯郸路39号	2003/11/12
牛庭漫步	小吃快餐	23	4	31	8.1	7.9	8.2	邯郸路585号苏宁电器广场B1楼	2003/11/13
哈尔滨食品厂	面包甜点	71	4	191	7.8	6.9	6.8	邯郸路600号万达商业广场第一食品2楼	2003/11/14
我去?春饼文化主题餐厅	东北菜	57	4.5	1270	8.8	9	8.6	国定路428号同舟大厦2楼	2003/11/15
CoCo壱番屋	日本菜	45	3.5	213	7.5	7.1	6.7	淞沪路8号百联又一城B1楼49号商铺	2003/11/16
江淮情	本帮江浙菜	142	3.5	84	7.4	7.3	7.3	国定东路279号	2003/11/17
釜山火炉	韩国料理	84	5	2058	9.1	8.9	9.1	武川路11号	2003/11/18
阿吉特	韩国料理	65	5	552	9.1	9	9	学府街114号	2003/11/19
顶好蛙干锅传奇	川菜	48	3.5	10	7.2	7.2	7.2	国权路580号复旦生活园区	2003/11/20
88芝士	面包甜点	44	4	565	7.9	7.8	8.1	政立路651号	2003/11/21
风物寿司	日本菜	112	4.5	4627	8.4	9	8.8	淞沪路8号百联又一城7楼012室	2003/11/22
大犇牛排	西餐	49	4.5	787	8.3	8.2	8.6	政民路312号	2003/11/23
御湘阁	湘菜	28	3.5	13	7.5	7.4	7.5	国定东路67号	2003/11/24
果禾果韩国自助烤肉	自助餐	76	4	1711	8.1	8.5	8.5	黄兴路1737号九隆坊3楼	2003/11/25
CoCo都可茶饮	面包甜点	11	4	206	8.1	8.1	7.7	大学路138-158号A座	2003/11/26
Café Plus咖啡加	咖啡厅	38	4.5	51	8.7	8.7	8.7	国和路346号江湾体育场环廊6号看台170室(7B	2003/11/27
彭浦第一炸	小吃快餐	10	3.5	65	7.5	6.6	6.9	国济路20号	2003/11/28
上海财经大学绿叶食堂	小吃快餐	7	3	70	6.5	6.3	6.3	国定路777号上海财经大学内	2003/11/29
土豆心愿	小吃快餐	14	3	84	6.8	6.8	6.7	邯郸路600号万达商业广场1楼步行街	2003/11/30
熊猫窝咖啡司	咖啡厅	29	4	23	7.7	8.3	8	五角场淞沪路338号创智天地广场-6号楼B1	2003/12/1
甲鱼串串	火锅	78	2	138	5.3	4.9	5.3	大学路328号	2003/12/2
OrangeCakery蛋糕定制	面包甜点	158	5	137	9.1	9.1	9.1	大学路195号702	2003/12/3
克莉丝汀	面包甜点	15	3.5	14	7	7.1	6.9	逸仙路669弄17号	2003/12/4
旦苑食府	小吃快餐	29	3.5	136	6.7	6.9	6.5	邯郸路220号复旦大学本部食堂3楼	2003/12/5
EMMETT	咖啡厅	56	4.5	433	8.9	9	8.8	锦建路24号	2003/12/6
78料理	日本菜	37	3	6	6.6	6.4	6.5	邯郸路399号D-A	2003/12/7
蜀·肥肠粉	小吃快餐	14	3.5	78	7.6	6.8	7.1	邯郸路600号第一食品2楼	2003/12/8
smartkitchen	其他	38	3.5	11	7.4	7.4	7.5	国定路430号	2003/12/9
豪佳粥	小吃快餐	11	3.5	45	7.2	6.8	6.9	政民路213号	2003/12/10
煜北西北小馆	西北菜	36	5	1143	9.2	9.1	9.2	大学路261号2楼01室	2003/12/11
A&CCafeandLiving	咖啡厅	46	5	107	8.7	9	9	伟成路88号	2003/12/12
桃屋	日本菜	61	4.5	1828	8.7	8.4	8.6	国济路28号	2003/12/13
洞子张老匠火锅	火锅	105	5	5313	9.1	8.9	9	国定路333号三号湾2号楼2楼洞子张火锅	2003/12/14
齐齐哈尔烤肉	烧烤	56	3.5	46	7.7	7.3	7.9	国定路485弄6号2楼	2003/12/15
上海财经大学武川路食堂	本帮江浙菜	9	3.5	23	7	7	6.7	国定路777号上海财经大学内	2003/12/16
百牧大角牛专业烤肉店	韩国料理	72	5	113	9.1	9.2	9.2	武川路49号一楼	2003/12/17
复旦春晖餐厅	本帮江浙菜	10	3.5	36	6.7	6.5	6.5	邯郸路220号复旦大学南校区内	2003/12/18
肯德基	小吃快餐	29	3.5	92	7.4	7.4	7	政民路300号	2003/12/19
巷上甜品	面包甜点	30	4.5	906	8.3	8	8.3	邯郸路399号红街食坊A-1号铺	2003/12/20
合夫韩国裹酱炸鸡	韩国料理	17	3.5	41	7.6	7.7	7.6	邯郸路600号第一食品1楼	2003/12/21
靓汤骨面	小吃快餐	33	3.5	159	7.2	7.3	7.2	关山路69号	2003/12/22
复旦大学本部餐厅点心部	面包甜点	7	3.5	21	7.1	6.9	6.8	邯郸路220号复旦大学本部校园内东侧	2003/12/23
珍御轩	粤菜	242	5	233	9	9	9.1	国定东路237号	2003/12/24
燕园宾馆餐厅	本帮江浙菜	84	3.5	75	7.3	7.5	7.3	政通路270号	2003/12/25
一休甜品	面包甜点	9	3.5	11	6.9	6.7	6.9	淞沪路8号百联又一城B1楼新世纪食品城7号铺	2003/12/26
谢记甜品	面包甜点	12	4.5	174	8.4	8	8.3	国济路28号	2003/12/27
肯德基	小吃快餐	24	3.5	88	7.2	7	6.8	邯郸路585号苏宁电器B1楼	2003/12/28
宝寿司	日本菜	48	3.5	204	7.7	7.7	7.9	五角场政民路380号	2003/12/29
长白山韩国烧烤店	韩国料理	82	4.5	3043	7.7	7.2	7.4	武川路47号	2003/12/30
馍馍达	小吃快餐	17	4.5	136	8.5	7.9	8.6	政通路110号甲	2003/12/31
无锡小笼	小吃快餐	12	3.5	67	6.8	6.4	6.6	邯郸路600号万达商业广场食品一店2楼	2004/1/1
乐堂口私房茶饮	面包甜点	11	4	64	8.1	7.8	8	大学路328号	2004/1/2
禾木旁SoundCoffee	咖啡厅	33	4.5	261	8.1	8.8	8.6	淞沪路234号创智天地1号楼105室	2004/1/3
百姓厨房	其他	51	4	19	7.9	7.3	7.7	国权北路13号	2004/1/4
豪大大鸡排	小吃快餐	13	3.5	51	7.2	7	7.1	长海路599号	2004/1/5
MuMAk	西餐	196	5	233	8.9	8.7	9	国庠路57号	2004/1/6
红辣椒	川菜	91	5	17708	9.1	9.1	9.2	邯郸路399号财富大酒店A区2楼	2004/1/7
长生源粥店	小吃快餐	12	3	14	6.9	6.7	6.8	政民路470号	2004/1/8
老虎面馆	小吃快餐	20	3.5	48	7.1	7	7.2	邯郸路176-3号	2004/1/9
健康家园素食馆	素菜	55	4.5	2289	7.8	7.1	8.2	国和路28号（中环上口）	2004/1/10
寿司田日本料理	日本菜	122	4.5	263	8.3	8.3	8.6	学府街80号	2004/1/11
阳松芳米皮	小吃快餐	21	4.5	73	8.5	8.4	8.6	四平路2085号	2004/1/12
星食汇	小吃快餐	15	3.5	26	7.2	7.1	7	邯郸路600号万达商业广场第一食品2楼	2004/1/13
芝田堂茶文化馆	其他	56	3.5	12	7.5	7.2	7.2	伟德路56号	2004/1/14
六秒六养生锅物	火锅	63	5	60	9.2	9.1	9.2	国济路28号顺达楼二楼	2004/1/15
汇面馆	小吃快餐	18	3.5	38	6.6	6.5	6.5	国定东路273弄绿地汇创国际广场	2004/1/16
顾阿嫂厨房	小吃快餐	32	3.5	5	7.1	6.9	7	国权北路61号	2004/1/17
炭烤村	韩国料理	54	3.5	277	7.7	7.7	7.4	国权路307号	2004/1/18
每天新鲜果汁吧	面包甜点	12	3.5	36	7.7	7.3	7.5	国权路588号	2004/1/19
星巴克	咖啡厅	33	4	872	7.5	7.3	7.4	淞沪路8号	2004/1/20
彭浦第一炸	小吃快餐	18	4	44	8.2	7.7	8.1	国定路504号-6	2004/1/21
夏月湘菜	湘菜	54	4.5	536	8.7	8.5	8.5	彰武路38号同济联合广场1楼2楼	2004/1/22
韩国特色料理	韩国料理	49	5	92	9.1	9.1	9.2	学府街64号	2004/1/23
聚香阁	本帮江浙菜	88	4	48	8.1	8	7.7	国权北路71号	2004/1/24
CoffeeIam	咖啡厅	35	3.5	29	7.5	7.9	7.9	邯郸路563号	2004/1/25
牛宫全牛馆	火锅	84	3.5	91	7.9	7.4	7.5	政立路509-3号	2004/1/26
盱眙阿兴龙虾	小吃快餐	73	3	14	6.6	6.5	6.6	国济路30号	2004/1/27
小东北私家菜馆	东北菜	49	4	356	7.9	7.3	7.8	国定路485号1弄	2004/1/28
杨国福麻辣烫	小吃快餐	26	4.5	27	8.5	8.5	8.3	政旦东路40号	2004/1/29
克莉丝汀	面包甜点	18	3.5	21	7.1	7.2	7.1	政立路803号	2004/1/30
杨国福麻辣烫	小吃快餐	26	5	662	9	8.8	8.7	国定路506号	2004/1/31
阿康烧烤	烧烤	55	4	872	7.9	7.5	7.6	国权北路休闲街7-8A号	2004/2/1
学院咖啡馆	咖啡厅	37	3.5	30	7.5	7.8	7.4	大学路318号	2004/2/2
新疆烧烤王	烧烤	40	3.5	88	7.4	6.6	6.9	学府街76号	2004/2/3
大胡子川菜馆	川菜	22	3.5	354	6.8	3.9	5.5	国定路600弄22号	2004/2/4
优我陪你酸奶冰淇淋	面包甜点	32	4	129	8	8.1	8.2	大学路290号	2004/2/5
仁喆咖啡	咖啡厅	30	3.5	39	7.6	7.7	7.6	中山北二路1111号同济规划大厦1楼102室	2004/2/6
麻辣主义	小吃快餐	18	3.5	27	7.5	7.5	7.4	国权路	2004/2/7
乡村烤鱼	川菜	50	3	25	6.7	6.2	6.4	国年路290号	2004/2/8
闻闻餐厅	小吃快餐	34	3.5	46	7.1	6.7	7	政民路301号	2004/2/9
古镇邵稼楼	本帮江浙菜	63	4	1660	8.4	8.1	8	黄兴路1737号九隆坊3楼	2004/2/10
烧味王烧腊	小吃快餐	19	3	8	6.9	6.7	7.2	政立路625号	2004/2/11
冰冰糖糖	小吃快餐	15	4	17	7.9	7.8	7.8	五角场邯郸路第一食品商店一楼	2004/2/12
蒋记海鲜自助餐厅	海鲜	123	4	230	8.3	8.4	8.4	淞沪公路77号万达广场B1层21号	2004/2/13
道道鲜崇明私房菜	本帮江浙菜	154	4	355	7.8	8.4	8.1	淞沪路98号平盛大厦5楼	2004/2/14
南粤春	粤菜	224	4.5	243	8.4	8.9	8.6	黄兴路2200号	2004/2/15
西树泡芙-五角场	面包甜点	132	4.5	644	8.4	8.2	8.3	邯郸路600号第一食品1F	2004/2/16
猫山王榴莲蛋糕甜品	面包甜点	39	4.5	2830	8.9	9	8.9	大学路308号	2004/2/17
贝斯特猫咪咖啡馆	咖啡厅	47	5	203	8.6	9.1	9.1	大学路103号301室	2004/2/18
复旦大学北区学生餐厅	小吃快餐	9	3.5	105	7.2	6.7	6.6	武东路57号复旦大学北区学生宿舍	2004/2/19
鑫斯炸鸡	韩国料理	69	5	657	9.1	9	9	政立路477号同和国际大厦A座103店铺	2004/2/20
Zephyr	西餐	74	4.5	868	8.6	9	8.6	学府街65号	2004/2/21
奶盖贡茶	面包甜点	16	4.5	3247	8.8	8.5	8.6	淞沪路8号百联又一城B1楼04-1商铺	2004/2/22
无名缘米粉	小吃快餐	9	3.5	11	7.6	7.4	7.5	国济路28号2楼易品美食广场14#	2004/2/23
吉祥馄饨	小吃快餐	13	3.5	26	7.5	7.4	7.4	"国权北路1430号,尚景园东门往南100米"	2004/2/24
王品台塑牛排	西餐	367	5	1071	8.8	9.2	9.1	淞沪路8号百联又一城7楼10号铺	2004/2/25
牛奶棚	面包甜点	16	4	13	7.8	7.5	7.5	国定东路71号	2004/2/26
90°炭烧咖啡小站	咖啡厅	13	4	73	7.9	7.7	8	国定路306号	2004/2/27
重庆鸡公煲	川菜	32	4	67	7.5	7.1	7.4	国定路600弄22号	2004/2/28
唛宜德美食城	本帮江浙菜	21	3.5	16	7	7	6.9	国顺路	2004/2/29
蜜恋Sweet_韩小姐的甜品店	面包甜点	31	5	144	9.1	9.1	9.1	长海路462号	2004/3/1
一品热干面	小吃快餐	6	4	47	8.6	7.6	8.3	国定路485号	2004/3/2
紫燕百味鸡	小吃快餐	22	4	91	8.1	7.8	7.7	五角场街道政通路116甲	2004/3/3
萨莉亚	西餐	34	3.5	4359	6.5	6.2	6.1	邯郸路600号万达商业广场第一食品3楼	2004/3/4
豪大大鸡排	小吃快餐	15	3.5	7	7.5	7.3	7.4	政通路	2004/3/5
必胜宅急送	西餐	49	4	79	8.6	8.3	8.4	国科路80号一层80-1、80-2单元	2004/3/6
台味味主食馆	台湾菜	40	3.5	725	7.5	7.9	7.7	大学路94号	2004/3/7
星巴克	咖啡厅	32	3.5	27	7.6	7.6	7.5	国定路3号湾	2004/3/8
